transaction_id,timestamp,amount,customer_id,merchant_id,merchant_category,distance_from_home,customer_age,transaction_velocity_daily,fraud,account_id,transaction_type,location,ip_address,channel,customer_occupation,transaction_duration,verification_attempt,login_attempt,account_balance,account_type,hour_of_day,previous_transactions_timestamp
T00003038,2025-03-02 18:17:40,2085.0,C0004692,M00135,restaurant,8.99,25,2,0,ACC97977738,DR,Aurangabad,45.114.41.247,Branch,Engineer,16.5,1,1,12783.19,Salary,18,2025-02-28 23:10:00
T00009734,2025-03-02 18:20:51,4302.0,C0002334,M00075,jewelry,31.22,35,7,1,ACC23913528,DR,Bangalore,103.2.189.186,Online,Manager,26.6,3,1,14241.26,Recurring Deposit,18,2025-02-27 23:48:18
T00005729,2025-03-02 18:21:08,5181.0,C0000448,M00312,travel,3.35,46,1,0,ACC38635863,DR,Rajkot,103.3.206.157,ATM,Business Owner,17.3,1,1,-12209.76,Savings,18,2025-03-02 16:41:41
T00004004,2025-03-02 18:23:17,1392.0,C0002504,M00770,retail,4.5,53,2,0,ACC99929175,CR,Amritsar,103.1.163.192,Branch,Architect,24.4,1,1,52870.45,Salary,18,2025-02-28 23:07:25
T00005632,2025-03-02 18:27:39,6352.0,C0004585,M00176,retail,12.13,48,3,0,ACC82498004,DR,Amritsar,103.2.37.225,Mobile App,Manager,17.9,1,1,-940.49,Current,18,2025-03-01 17:33:16
T00006960,2025-03-02 18:31:11,16678.0,C0000654,M00872,electronics,0.09,40,5,0,ACC22993840,CR,Srinagar,103.5.87.195,ATM,Banker,27.1,1,1,-23118.39,Savings,18,2025-03-02 09:00:19
T00004829,2025-03-02 18:35:01,1909.0,C0003800,M00928,utilities,5.57,22,5,0,ACC57183837,CR,Indore,103.0.29.150,Branch,Consultant,36.9,1,1,-1859.99,Recurring Deposit,18,2025-03-02 13:14:09
T00001367,2025-03-02 18:36:39,2147.0,C0002066,M00429,entertainment,11.71,52,3,0,ACC97226012,DR,Srinagar,45.115.45.2,Phone Banking,IT Professional,29.2,1,1,71077.85,Recurring Deposit,18,2025-03-01 16:24:30
T00000173,2025-03-02 18:41:56,7680.0,C0001546,M00278,retail,3.16,36,2,0,ACC36369633,CR,Patna,103.7.232.46,ATM,Consultant,9.9,1,1,106817.13,Current,18,2025-03-02 05:41:48
T00006072,2025-03-02 18:58:26,6569.0,C0002196,M00122,restaurant,6.3,61,3,0,ACC29907683,DR,Pune,45.113.82.61,Branch,IT Professional,26.6,1,1,31562.61,Salary,18,2025-03-01 03:30:27
T00007563,2025-03-02 18:59:07,13068.0,C0000333,M00018,entertainment,16.01,40,4,0,ACC76399516,DR,Pune,103.7.33.91,ATM,Lawyer,36.5,1,1,23911.63,Current,18,2025-03-02 04:57:42
T00005474,2025-03-02 19:01:23,4607.0,C0000788,M00660,healthcare,10.3,66,2,0,ACC27528063,CR,Pune,45.114.111.107,Online,Consultant,15.9,1,1,57536.83,Recurring Deposit,19,2025-03-02 11:42:10
T00009448,2025-03-02 19:07:26,3728.0,C0004287,M00362,electronics,17.84,42,1,0,ACC14484588,CR,Delhi,45.115.107.1,Online,Nurse,22.9,1,1,58341.57,Current,19,2025-03-01 03:54:38
T00007053,2025-03-02 19:10:32,7554.000000000001,C0003456,M00637,entertainment,9.8,42,4,0,ACC24678410,CR,Vadodara,103.6.242.254,Mobile App,Accountant,14.2,1,1,49499.49,Savings,19,2025-03-01 09:18:02
T00000572,2025-03-02 19:12:19,7570.999999999999,C0003789,M00559,restaurant,8.56,52,1,0,ACC58335011,DR,Mumbai,103.2.4.239,Phone Banking,IT Professional,8.4,1,1,64355.87,Savings,19,2025-02-28 23:39:27
T00006272,2025-03-02 19:18:03,4980.0,C0002002,M00840,healthcare,1.1,25,3,0,ACC38876195,DR,Bangalore,45.115.205.244,ATM,Business Owner,4.3,1,1,89308.21,Recurring Deposit,19,2025-03-01 08:24:54
T00000826,2025-03-02 19:19:50,26496.0,C0002347,M00127,travel,8.05,31,1,0,ACC63238057,DR,Faridabad,103.7.106.190,Branch,Consultant,29.0,1,1,64282.3,Salary,19,2025-03-01 20:23:20
T00003121,2025-03-02 19:21:32,2960.0,C0001466,M00226,retail,3.42,30,4,0,ACC28762704,CR,Aurangabad,103.4.116.163,Mobile App,Self-employed,25.3,1,1,101852.1,Savings,19,2025-03-01 23:32:55
T00006340,2025-03-02 19:31:45,2163.0,C0002666,M00909,restaurant,4.71,28,0,0,ACC54434998,DR,Rajkot,45.113.53.191,ATM,Architect,23.6,1,1,41319.79,Salary,19,2025-03-01 00:10:45
T00005220,2025-03-02 19:32:41,32531.0,C0002654,M00018,electronics,7.25,42,1,0,ACC88891300,DR,Indore,45.112.226.176,Mobile App,Student,23.3,1,1,114782.99,Savings,19,2025-03-01 16:50:35
T00001909,2025-03-02 19:33:36,6299.0,C0003822,M00524,utilities,12.83,31,5,0,ACC15910667,CR,Indore,45.112.155.214,ATM,Engineer,36.9,1,1,1042.08,Salary,19,2025-03-01 05:05:57
T00007170,2025-03-02 19:41:53,3365.9999999999995,C0001757,M00567,entertainment,6.99,62,6,0,ACC13391969,CR,Visakhapatnam,103.2.124.37,Online,Architect,14.2,1,1,71815.91,Recurring Deposit,19,2025-03-01 07:05:31
T00008397,2025-03-02 19:50:18,6463.0,C0003634,M00415,utilities,11.26,38,3,0,ACC70746206,CR,Ghaziabad,103.4.13.174,Online,Government Employee,28.9,1,1,36651.3,Salary,19,2025-03-01 13:44:47
T00009834,2025-03-02 19:50:58,233140.0,C0003058,M00070,entertainment,553.21,23,10,1,ACC23905032,DR,Rajkot,103.7.77.115,Mobile App,Government Employee,11.8,2,1,45592.12,Savings,19,2025-02-27 23:48:18
T00003672,2025-03-02 19:52:02,1741.0,C0004060,M00309,entertainment,5.0,58,1,0,ACC73734252,CR,Indore,103.3.98.197,Phone Banking,Engineer,30.7,1,1,71300.62,Savings,19,2025-02-28 21:02:35
T00008224,2025-03-02 20:06:49,13713.999999999998,C0001179,M00784,utilities,2.62,50,1,0,ACC83140807,CR,Delhi,103.5.51.187,Mobile App,Banker,13.1,1,1,31353.35,Savings,20,2025-03-01 14:59:49
T00003258,2025-03-02 20:08:24,17888.0,C0001005,M00160,restaurant,1.88,51,4,0,ACC44448045,DR,Aurangabad,45.115.68.195,Branch,Nurse,30.8,1,1,-14732.68,Recurring Deposit,20,2025-03-02 08:43:13
T00005337,2025-03-02 20:11:29,2450.0,C0003248,M00144,restaurant,15.31,50,1,0,ACC71028710,DR,Nashik,103.5.117.150,Branch,Self-employed,16.5,1,1,71348.63,Recurring Deposit,20,2025-03-01 23:41:36
T00006164,2025-03-02 20:17:16,26492.0,C0002441,M00411,grocery,4.59,33,3,0,ACC25567455,CR,Visakhapatnam,103.4.202.61,Phone Banking,Architect,23.5,1,1,126339.03,Current,20,2025-03-01 08:41:32
T00004357,2025-03-02 20:18:54,3949.0,C0001115,M00603,retail,15.08,42,3,0,ACC87324220,CR,Visakhapatnam,103.3.211.115,Online,Business Owner,34.0,1,1,48316.4,Savings,20,2025-03-02 17:38:03
T00005796,2025-03-02 20:27:08,120991.0,C0004747,M00538,entertainment,9.51,55,4,1,ACC13454186,DR,Kolkata,103.0.73.20,ATM,Teacher,25.8,1,1,5808.25,Savings,20,2025-03-01 02:18:50
T00004035,2025-03-02 20:36:51,14212.0,C0001782,M00217,entertainment,9.05,6,4,0,ACC72043515,DR,Visakhapatnam,103.4.188.116,Online,Lawyer,24.8,1,1,78226.64,Recurring Deposit,20,2025-03-01 12:47:23
T00005162,2025-03-02 20:42:14,4980.0,C0002595,M00852,travel,9.52,42,3,0,ACC76876068,DR,Aurangabad,103.3.135.171,Mobile App,Engineer,22.4,1,1,11503.87,Savings,20,2025-03-02 05:28:26
T00009085,2025-03-02 20:42:18,3645.000000000001,C0004220,M00457,entertainment,0.83,64,4,0,ACC26989677,DR,Dhanbad,45.115.96.142,ATM,Teacher,35.1,1,1,25612.54,Savings,20,2025-03-02 06:44:01
T00002884,2025-03-02 20:44:50,350.0,C0002976,M00404,travel,6.64,39,4,0,ACC58718453,DR,Visakhapatnam,45.113.120.178,Branch,Nurse,10.0,1,1,-54251.12,Savings,20,2025-03-01 13:42:59
T00006636,2025-03-02 20:46:58,8003.0,C0004007,M00798,healthcare,11.54,27,7,0,ACC74718365,DR,Amritsar,103.0.197.70,Branch,Teacher,25.9,1,1,75660.24,Savings,20,2025-03-01 08:57:52
T00006490,2025-03-02 20:51:50,6083.0,C0000149,M00010,healthcare,6.22,30,4,0,ACC16917129,DR,Ludhiana,103.0.229.8,Mobile App,Doctor,42.7,1,1,26341.13,Salary,20,2025-03-02 03:31:19
T00001734,2025-03-02 20:52:36,12150.0,C0003829,M00151,travel,2.89,31,3,0,ACC92523968,CR,Nagpur,103.6.213.36,Branch,Self-employed,23.3,1,1,43182.51,Current,20,2025-03-01 02:09:44
T00004884,2025-03-02 20:57:36,10277.0,C0004300,M00169,entertainment,13.07,43,5,0,ACC42275631,CR,Jaipur,45.115.147.38,Phone Banking,Business Owner,15.6,1,1,43334.22,Savings,20,2025-03-02 07:55:17
T00007282,2025-03-02 21:00:24,39030.0,C0000261,M00584,healthcare,8.59,18,3,0,ACC54499873,CR,Chennai,103.0.142.54,Online,Student,14.9,1,1,21478.84,Salary,21,2025-03-02 01:00:44
T00005226,2025-03-02 21:01:52,3556.0,C0000914,M00785,healthcare,4.97,23,4,0,ACC13999315,CR,Ghaziabad,45.113.16.106,Branch,Driver,36.2,1,1,62622.75,Current,21,2025-03-02 05:11:25
T00000296,2025-03-02 21:07:00,13424.0,C0000961,M00729,entertainment,2.91,29,2,0,ACC42016960,CR,Visakhapatnam,103.1.139.95,Branch,Driver,44.9,1,1,93321.68,Current,21,2025-03-02 11:16:27
T00004410,2025-03-02 21:07:07,2798.0,C0001116,M00328,electronics,6.57,37,3,0,ACC35111946,DR,Patna,103.3.236.183,Mobile App,Consultant,35.0,1,1,31675.36,Current,21,2025-03-02 19:05:29
T00009293,2025-03-02 21:13:19,8203.0,C0001789,M00857,travel,8.15,35,3,0,ACC72015859,DR,Visakhapatnam,103.6.218.150,Mobile App,Nurse,30.5,1,1,63165.26,Recurring Deposit,21,2025-03-01 14:50:10
T00001782,2025-03-02 21:14:59,1213.0,C0000140,M00439,entertainment,6.23,44,3,0,ACC19233013,CR,Thane,103.7.168.10,Phone Banking,Sales Professional,30.4,1,1,71111.85,Salary,21,2025-03-02 04:28:31
T00002644,2025-03-02 21:16:58,1836.0,C0003032,M00184,entertainment,52.04,34,4,0,ACC34702473,DR,Patna,103.0.184.252,Online,Self-employed,38.9,1,1,65107.34,Current,21,2025-03-01 07:21:50
T00009955,2025-03-02 21:17:59,7595.0,C0000867,M00966,retail,129.44,49,6,1,ACC93185576,DR,Agra,45.114.16.215,Mobile App,Accountant,30.4,3,3,36344.35,Savings,21,2025-03-02 04:11:40
T00001445,2025-03-02 21:24:12,2846.0,C0002796,M00869,restaurant,10.68,41,1,0,ACC48089166,CR,Rajkot,103.5.24.248,Online,Architect,3.0,1,1,10179.03,Savings,21,2025-03-02 07:55:24
T00006043,2025-03-02 21:27:07,3824.0,C0004167,M00864,restaurant,0.16,34,4,0,ACC16080513,DR,Agra,103.7.194.20,Mobile App,Manager,22.9,1,1,78035.62,Salary,21,2025-03-02 06:10:31
T00000780,2025-03-02 21:27:23,6522.0,C0002111,M00992,entertainment,25.11,58,5,0,ACC23811663,CR,Mumbai,45.112.123.225,Mobile App,Doctor,23.5,1,1,36306.51,Recurring Deposit,21,2025-03-02 07:10:17
T00004753,2025-03-02 21:32:06,3635.0,C0004609,M00110,utilities,0.73,17,6,0,ACC63238057,CR,Dhanbad,103.7.149.101,Phone Banking,Driver,17.8,1,1,97168.59,Salary,21,2025-03-02 03:44:23
T00005811,2025-03-02 21:32:30,23089.0,C0001254,M00824,travel,3.55,53,5,0,ACC21631697,CR,Patna,103.7.58.87,Branch,Banker,-0.3,1,1,142269.82,Salary,21,2025-03-02 14:47:51
T00002367,2025-03-02 21:39:01,990.0,C0003666,M00075,retail,1.05,30,3,0,ACC15684813,CR,Dhanbad,103.7.205.198,ATM,Nurse,41.8,1,1,90645.91,Savings,21,2025-03-01 05:19:01
T00000726,2025-03-02 21:41:55,5561.0,C0001594,M00416,restaurant,1.46,55,3,0,ACC18500100,CR,Indore,103.5.46.95,Online,Consultant,21.5,1,1,34238.5,Current,21,2025-03-02 07:38:48
T00005643,2025-03-02 21:49:10,21255.0,C0002145,M00186,retail,20.77,19,4,0,ACC20048242,CR,Bhopal,45.113.56.77,Online,Doctor,30.0,1,1,67008.12,Current,21,2025-03-02 08:43:06
T00006179,2025-03-02 21:53:34,13119.999999999998,C0000008,M00136,utilities,12.61,58,4,0,ACC46468984,DR,Amritsar,45.113.14.153,Mobile App,Accountant,23.8,1,1,60712.28,Savings,21,2025-03-01 14:50:10
T00006582,2025-03-02 21:58:21,4168.0,C0002810,M00963,travel,17.55,29,4,0,ACC74854563,DR,Indore,45.115.110.83,Online,Business Owner,26.5,1,1,81460.11,Recurring Deposit,21,2025-03-01 02:19:11
T00008519,2025-03-02 21:58:29,16882.0,C0004542,M00566,grocery,9.4,35,2,0,ACC97902129,DR,Pune,103.4.201.254,Branch,Engineer,20.2,1,1,-5805.47,Savings,21,2025-03-01 21:08:55
T00008250,2025-03-02 21:59:28,3626.0,C0003223,M00379,retail,4.6,61,3,0,ACC18593410,CR,Amritsar,103.2.148.183,Branch,Banker,39.5,1,1,59704.89,Salary,21,2025-03-01 01:53:52
T00007198,2025-03-02 22:01:57,32230.0,C0000556,M00685,healthcare,1.59,47,2,0,ACC86460539,CR,Bangalore,103.4.164.167,Mobile App,Doctor,19.1,1,1,82756.21,Current,22,2025-03-01 01:48:19
T00000994,2025-03-02 22:03:31,2005.0,C0004332,M00447,healthcare,26.26,51,4,0,ACC75491202,CR,Lucknow,103.4.4.137,Mobile App,Nurse,24.9,1,1,89408.0,Current,22,2025-03-01 11:24:55
T00005927,2025-03-02 22:05:15,6450.0,C0002134,M00701,utilities,2.07,76,3,0,ACC42862209,CR,Jaipur,45.114.189.72,Mobile App,Chef,24.9,1,1,49245.09,Salary,22,2025-03-01 13:50:36
T00003624,2025-03-02 22:08:29,36422.0,C0003571,M00150,retail,17.15,58,3,0,ACC57141449,CR,Visakhapatnam,103.6.176.129,Mobile App,Government Employee,22.2,1,1,10576.69,Recurring Deposit,22,2025-03-01 02:15:31
T00005350,2025-03-02 22:23:15,10086.0,C0002116,M00799,grocery,3.45,34,1,0,ACC98824290,CR,Mumbai,103.7.143.148,Phone Banking,Teacher,15.5,1,1,67127.69,Salary,22,2025-03-01 20:45:34
T00001730,2025-03-02 22:26:48,4366.0,C0003842,M00513,restaurant,12.35,35,0,0,ACC98787891,CR,Vadodara,103.1.212.249,Branch,Banker,11.6,1,1,-33587.74,Current,22,2025-03-01 05:58:36
T00007733,2025-03-02 22:38:57,5470.0,C0003433,M00228,entertainment,9.45,32,5,0,ACC84227466,CR,Bangalore,45.113.129.233,Online,Accountant,35.7,1,1,51535.99,Savings,22,2025-03-02 17:29:39
T00000115,2025-03-02 22:44:10,7381.0,C0000275,M00014,retail,21.15,49,4,0,ACC89920257,DR,Pune,103.3.233.245,Branch,Accountant,38.0,1,1,75079.08,Salary,22,2025-03-01 06:21:54
T00001218,2025-03-02 22:46:33,2368.0,C0000929,M00077,retail,12.45,32,3,0,ACC57501571,DR,Ghaziabad,45.113.88.191,Phone Banking,Driver,36.1,1,1,73626.31,Salary,22,2025-03-01 07:42:42
T00006853,2025-03-02 22:49:11,972.0,C0003037,M00313,grocery,2.87,64,0,0,ACC25808361,DR,Varanasi,103.4.71.41,Online,Consultant,28.7,1,1,16783.37,Recurring Deposit,22,2025-03-01 06:11:28
T00005348,2025-03-02 22:56:33,740.0,C0002148,M00586,retail,14.9,22,3,0,ACC45105069,CR,Srinagar,103.0.121.195,ATM,Self-employed,36.1,1,1,64351.71,Savings,22,2025-03-01 12:52:01
T00006466,2025-03-02 22:58:28,2334.0,C0002173,M00523,grocery,6.18,57,4,0,ACC62443094,DR,Agra,103.5.44.212,Online,Homemaker,7.3,1,1,95769.09,Recurring Deposit,22,2025-03-01 16:37:56
T00005837,2025-03-02 22:59:23,23146.0,C0002772,M00327,travel,9.83,38,1,0,ACC87058874,DR,Hyderabad,103.3.185.149,Branch,Accountant,17.9,1,1,73305.99,Savings,22,2025-03-02 00:22:27
T00004263,2025-03-02 22:59:51,4078.0,C0001088,M00675,entertainment,9.03,40,4,0,ACC64126921,DR,Nashik,103.1.182.248,Mobile App,Banker,29.4,1,1,68816.02,Recurring Deposit,22,2025-03-02 20:37:13
T00004230,2025-03-02 23:03:15,1135.0,C0003762,M00621,travel,49.32,48,3,0,ACC78227286,CR,Dhanbad,103.6.17.200,ATM,Consultant,24.0,1,1,15806.47,Recurring Deposit,23,2025-03-01 13:22:03
T00001122,2025-03-02 23:05:04,10341.0,C0001195,M00650,healthcare,3.53,50,3,0,ACC21989814,CR,Indore,103.3.16.237,Branch,Manager,35.3,1,1,48743.44,Salary,23,2025-03-01 10:47:18
T00009978,2025-03-02 23:14:42,14013.999999999998,C0000168,M00564,entertainment,60.83,47,5,1,ACC79654147,DR,Dhanbad,45.113.248.196,Online,Teacher,13.1,3,3,-11174.52,Savings,23,2025-03-02 18:34:44
T00001514,2025-03-02 23:21:34,5027.0,C0000974,M00068,restaurant,1.57,38,4,0,ACC15646068,DR,Amritsar,103.0.226.114,Online,Teacher,34.1,1,1,31079.0,Salary,23,2025-03-02 16:22:22
T00005026,2025-03-02 23:36:08,1945.0,C0002095,M00876,grocery,1.09,31,6,0,ACC21819185,DR,Pune,103.3.243.59,Phone Banking,Architect,18.8,1,1,42441.07,Salary,23,2025-03-01 05:02:16
T00004853,2025-03-02 23:36:59,6336.0,C0004171,M00796,electronics,0.39,46,3,0,ACC41711468,DR,Rajkot,103.0.17.253,ATM,Driver,20.7,1,1,42555.52,Savings,23,2025-03-01 05:10:20
T00001923,2025-03-02 23:40:21,6936.0,C0002647,M00779,utilities,2.23,20,2,0,ACC84104909,CR,Thane,103.3.118.77,Phone Banking,Retired,23.7,1,1,47902.86,Current,23,2025-03-01 20:39:16
T00005141,2025-03-02 23:41:21,9336.0,C0002263,M00291,healthcare,7.62,15,3,0,ACC68812137,DR,Kanpur,45.114.148.196,Online,Self-employed,12.2,1,1,32296.98,Current,23,2025-03-02 06:51:25
T00005950,2025-03-02 23:42:50,6259.0,C0000329,M00245,travel,4.19,49,2,0,ACC19735027,DR,Chennai,103.1.151.188,Phone Banking,Retired,12.8,1,1,54032.24,Recurring Deposit,23,2025-03-01 06:59:32
T00005812,2025-03-02 23:43:13,6795.999999999999,C0000735,M00625,grocery,7.22,25,3,1,ACC66828640,CR,Delhi,103.3.192.165,Online,Driver,25.2,1,1,72408.3,Savings,23,2025-03-01 11:05:07
T00004252,2025-03-02 23:44:54,6733.0,C0003716,M00895,utilities,4.6,61,3,0,ACC85522135,CR,Bangalore,45.115.170.153,Mobile App,IT Professional,20.1,1,1,14407.2,Savings,23,2025-03-01 21:34:36
T00006767,2025-03-02 23:48:14,7239.0,C0000513,M00539,restaurant,22.89,29,4,0,ACC83867070,DR,Ludhiana,45.114.43.204,Branch,IT Professional,26.6,1,1,84726.6,Current,23,2025-03-02 04:45:14
T00003298,2025-03-02 23:49:08,1723.0,C0003785,M00723,electronics,4.8,51,5,0,ACC17061037,DR,Jaipur,45.115.80.181,Phone Banking,Lawyer,38.0,1,1,81141.5,Current,23,2025-03-02 06:27:26
T00000644,2025-03-02 23:50:00,4270.0,C0001677,M00141,entertainment,6.7,16,2,0,ACC63551839,CR,Faridabad,45.115.110.215,Branch,Engineer,19.7,1,1,36622.49,Current,23,2025-03-02 10:55:07
T00007456,2025-03-03 00:01:56,2198.0,C0004020,M00412,travel,72.64,55,6,0,ACC51738753,CR,Nashik,103.1.4.77,Mobile App,Business Owner,23.9,1,1,46860.87,Savings,0,2025-03-01 01:07:04
T00004781,2025-03-03 00:03:22,7308.0,C0002096,M00068,grocery,11.16,29,4,0,ACC17204398,CR,Meerut,103.4.212.202,Mobile App,Doctor,25.7,1,1,44719.87,Savings,0,2025-03-01 12:52:38
T00002721,2025-03-03 00:10:23,3293.0,C0002899,M00181,travel,0.17,42,1,0,ACC32547129,DR,Chennai,103.3.200.97,Online,Chef,25.7,1,1,41359.48,Salary,0,2025-03-02 08:46:22
T00001705,2025-03-03 00:11:07,4289.0,C0003106,M00717,travel,6.57,31,4,0,ACC20607151,CR,Srinagar,103.7.226.42,Branch,Architect,33.8,1,1,42561.48,Recurring Deposit,0,2025-03-02 11:33:40
T00005570,2025-03-03 00:14:51,5445.0,C0004859,M00452,electronics,10.36,32,2,0,ACC57505459,DR,Mumbai,103.4.231.125,ATM,Student,26.5,1,1,70637.66,Savings,0,2025-03-01 18:50:06
T00003519,2025-03-03 00:15:30,595.0,C0000768,M00267,utilities,8.57,54,6,0,ACC17270733,DR,Jaipur,103.1.107.123,Online,Homemaker,28.4,1,1,18219.94,Salary,0,2025-03-01 03:05:01
T00008881,2025-03-03 00:16:35,3767.0,C0001476,M00052,electronics,1.68,23,3,0,ACC78093604,CR,Dhanbad,103.5.161.37,ATM,Self-employed,21.0,1,1,56771.28,Recurring Deposit,0,2025-03-02 18:23:38
T00005840,2025-03-03 00:21:23,7813.0,C0002759,M00370,entertainment,1.11,73,2,0,ACC58718453,CR,Kolkata,103.1.54.191,Branch,Sales Professional,14.8,1,1,22931.87,Savings,0,2025-03-01 03:45:11
T00001945,2025-03-03 00:22:32,3773.0,C0000241,M00237,healthcare,0.94,54,2,0,ACC20952896,CR,Nagpur,103.5.143.218,Branch,Student,30.3,1,1,74584.9,Savings,0,2025-03-02 16:51:55
T00005183,2025-03-03 00:29:20,7884.999999999999,C0000651,M00146,electronics,30.67,29,2,0,ACC61883769,CR,Rajkot,103.0.204.55,ATM,Homemaker,25.5,1,1,75880.42,Current,0,2025-03-01 21:43:52
T00008710,2025-03-03 00:33:36,4882.0,C0003314,M00835,grocery,26.79,22,1,0,ACC36541600,DR,Vadodara,45.114.36.79,ATM,Banker,51.7,1,1,92544.64,Salary,0,2025-03-02 17:24:16
T00004389,2025-03-03 00:34:20,9803.0,C0004608,M00880,entertainment,27.77,44,8,0,ACC45000508,DR,Mumbai,45.112.149.40,Mobile App,Retired,26.9,1,1,55238.74,Savings,0,2025-03-01 12:56:57
T00008670,2025-03-03 00:35:22,16749.0,C0003958,M00749,travel,13.95,28,3,0,ACC96884788,DR,Bangalore,45.115.237.137,Mobile App,Engineer,30.2,1,1,97731.56,Current,0,2025-03-02 18:53:41
T00007717,2025-03-03 00:38:07,17740.0,C0004362,M00521,entertainment,44.66,36,3,0,ACC41541166,DR,Ludhiana,103.6.53.15,Mobile App,Driver,20.8,1,1,47498.7,Current,0,2025-03-01 12:34:19
T00004870,2025-03-03 00:40:38,118424.0,C0004397,M00607,healthcare,1.83,30,5,0,ACC60829941,CR,Pune,45.112.83.50,Branch,Chef,39.2,1,1,52642.44,Recurring Deposit,0,2025-03-02 13:18:55
T00007308,2025-03-03 00:46:50,1910.0,C0001119,M00814,electronics,4.15,76,3,0,ACC32533467,CR,Rajkot,103.4.71.124,Phone Banking,IT Professional,5.4,1,1,86177.55,Savings,0,2025-03-02 02:40:29
T00007339,2025-03-03 00:47:19,18322.0,C0002591,M00214,entertainment,9.05,44,1,0,ACC94879557,DR,Dhanbad,103.5.162.210,ATM,Manager,12.6,1,1,85048.96,Salary,0,2025-03-02 08:42:42
T00002321,2025-03-03 00:49:00,11898.0,C0004371,M00839,healthcare,11.18,45,3,0,ACC42595918,DR,Chennai,103.6.71.178,ATM,Chef,2.4,1,1,72546.55,Savings,0,2025-03-01 13:36:43
T00009445,2025-03-03 00:55:49,959.0,C0004303,M00412,travel,1.39,66,0,0,ACC44355473,DR,Thane,45.115.245.162,Phone Banking,Nurse,29.5,1,1,67041.9,Salary,0,2025-03-01 07:40:02
T00002071,2025-03-03 01:02:04,18794.0,C0001728,M00957,entertainment,1.21,42,2,0,ACC39158087,CR,Visakhapatnam,45.113.216.86,ATM,Teacher,25.2,1,1,84625.33,Savings,1,2025-03-02 08:01:34
T00002152,2025-03-03 01:14:38,5575.0,C0001516,M00686,travel,26.04,38,1,0,ACC45966597,CR,Ludhiana,103.5.125.103,Branch,Business Owner,27.7,1,1,32679.65,Savings,1,2025-03-01 02:38:25
T00007865,2025-03-03 01:15:28,1974.0,C0003320,M00048,electronics,4.38,39,2,0,ACC76217748,DR,Varanasi,103.3.167.250,Online,Consultant,20.4,1,1,53346.3,Savings,1,2025-03-01 22:26:34
T00002858,2025-03-03 01:22:13,17763.0,C0000737,M00635,electronics,4.98,52,2,0,ACC74398125,CR,Rajkot,45.114.236.134,Branch,Architect,27.8,1,1,51677.18,Savings,1,2025-03-01 03:27:39
T00000940,2025-03-03 01:23:54,1518.0,C0002827,M00703,healthcare,11.81,46,3,0,ACC74180488,DR,Patna,103.2.200.82,Phone Banking,IT Professional,15.9,1,1,80327.94,Savings,1,2025-03-02 08:14:17
T00001895,2025-03-03 01:30:21,3771.0,C0004311,M00159,electronics,14.0,35,4,0,ACC72937522,DR,Ghaziabad,45.115.193.129,Branch,Teacher,22.9,1,1,56716.96,Savings,1,2025-03-02 01:56:45
T00009291,2025-03-03 01:30:58,7644.0,C0002299,M00805,grocery,62.51,48,3,0,ACC91692326,DR,Ghaziabad,103.0.160.199,Phone Banking,Nurse,38.7,1,1,67497.8,Salary,1,2025-03-02 21:01:45
T00009563,2025-03-03 01:38:14,8422.0,C0004605,M00872,travel,88.24,62,5,1,ACC70152969,DR,Rajkot,103.1.26.108,Online,Banker,16.4,2,4,-3546.79,Savings,1,2025-03-02 15:33:25
T00001436,2025-03-03 01:39:20,4258.0,C0004072,M00525,healthcare,3.09,17,2,0,ACC69961498,DR,Delhi,103.2.118.165,Mobile App,Teacher,41.9,1,1,42006.51,Savings,1,2025-03-01 07:51:08
T00002652,2025-03-03 01:42:32,9099.0,C0002997,M00190,travel,3.13,44,1,0,ACC49580505,DR,Hyderabad,103.4.46.117,Mobile App,Manager,42.5,1,1,26093.35,Savings,1,2025-03-02 07:37:36
T00005106,2025-03-03 01:51:17,1949.0,C0000521,M00034,utilities,8.89,25,5,0,ACC83569939,CR,Ahmedabad,103.0.193.235,Mobile App,Student,14.4,1,1,28388.37,Savings,1,2025-03-01 09:18:36
T00006468,2025-03-03 01:52:06,9282.0,C0002589,M00724,restaurant,3.76,48,8,0,ACC30743797,DR,Aurangabad,45.115.27.74,Online,Driver,14.8,1,1,104385.85,Current,1,2025-03-02 01:01:48
T00000206,2025-03-03 01:58:50,9138.0,C0001578,M00941,retail,14.41,27,3,0,ACC36802975,CR,Hyderabad,103.1.110.228,Mobile App,Consultant,33.8,1,1,70864.4,Recurring Deposit,1,2025-03-01 21:48:02
T00008855,2025-03-03 01:59:47,2813.0,C0003566,M00628,healthcare,49.25,20,3,0,ACC97859993,DR,Bhopal,103.7.113.44,Online,Business Owner,16.2,1,1,38460.33,Recurring Deposit,1,2025-03-01 17:18:45
T00006898,2025-03-03 02:12:55,5239.0,C0001310,M00176,retail,3.0,38,5,0,ACC35297417,DR,Rajkot,103.1.102.37,Mobile App,Consultant,18.9,1,1,43187.21,Savings,2,2025-03-01 20:47:57
T00001286,2025-03-03 02:20:21,869.9999999999999,C0004725,M00665,utilities,3.69,59,1,0,ACC24500158,CR,Faridabad,103.0.156.128,Phone Banking,Manager,15.1,1,1,52132.66,Savings,2,2025-03-01 07:36:43
T00003108,2025-03-03 02:26:05,8568.0,C0002038,M00091,retail,3.55,41,3,0,ACC32448383,CR,Pune,45.113.165.191,ATM,Business Owner,27.4,1,1,35964.19,Salary,2,2025-03-01 11:09:49
